state_index,split,predicted_delta,teacher_delta,teacher_best_delta,bucket_group,seat,pilot_gate_label
11339,test,-4.143995761871338,0.0,0.6482127343749999,predicted_low_margin,second,gray
11361,test,-0.3947591781616211,-1.3049207925796509,0.5795281015625001,predicted_low_margin,first,gray
11373,test,-1.7571487426757812,-4.610074996948242,0.46285316406249954,predicted_low_margin,first,gray
11380,test,-2.4500181674957275,-0.36530929803848267,0.0030276015624999333,predicted_low_margin,second,negative
11388,test,-2.692286968231201,0.0,0.8827001171875004,predicted_low_margin,second,gray
11390,test,0.6972770690917969,-0.07774186134338379,0.0,predicted_low_margin,second,negative
11398,test,-0.8089666366577148,0.0,0.0,predicted_low_margin,first,negative
11408,test,-3.710191249847412,-0.5309792757034302,0.06560252343749973,predicted_low_margin,first,gray
11412,test,0.2585020065307617,0.0,3.0281185390625005,predicted_low_margin,first,positive
11421,test,-0.5656280517578125,-1.2223482131958008,0.0,predicted_low_margin,first,negative
11430,test,1.149703025817871,-0.005859375,3.466750890625,predicted_low_margin,first,positive
11437,test,-0.07480478286743164,0.0,0.4635445078124998,predicted_low_margin,second,gray
11472,test,0.31627988815307617,0.6850138902664185,0.6850138984375,predicted_low_margin,first,gray
11474,test,1.0974879264831543,-1.4037264585494995,1.1202525625,predicted_low_margin,first,gray
11479,test,-0.7544832229614258,0.30829405784606934,0.9168653359375001,predicted_low_margin,first,gray
11483,test,-3.4121246337890625,-0.41260480880737305,0.2800256796874998,predicted_low_margin,first,gray
11491,test,-5.256565093994141,0.0,0.40816566406250043,predicted_low_margin,second,gray
11494,test,1.2191658020019531,0.0,0.0,predicted_low_margin,first,negative
11497,test,1.4473843574523926,0.0,0.0,predicted_low_margin,first,negative
11515,test,-3.731443166732788,0.2513740062713623,1.1380554531250002,predicted_low_margin,first,gray
11519,test,-1.4607222080230713,0.5736396312713623,0.5736397890625002,predicted_low_margin,first,gray
11524,test,2.359135150909424,2.3262553215026855,2.3262553203125003,predicted_low_margin,first,gray
11526,test,0.22841978073120117,1.1377182006835938,5.7987327890625,predicted_low_margin,first,positive
11536,test,0.5764017105102539,0.0,0.0,predicted_low_margin,first,negative
11555,test,0.6700315475463867,0.0,0.16754815624999964,predicted_low_margin,first,gray
11556,test,-0.05177927017211914,0.0,0.09188032031249982,predicted_low_margin,second,gray
11557,test,-0.01853656768798828,-0.35041284561157227,2.8360584062499994,predicted_low_margin,second,positive
11559,test,0.504584789276123,-0.06368684768676758,0.0,predicted_low_margin,second,negative
11564,test,-1.0735325813293457,-0.4522089958190918,0.18830372656249983,predicted_low_margin,first,gray
11568,test,-0.07016611099243164,-0.0011119544506072998,0.3859524843749999,predicted_low_margin,second,gray
11569,test,0.6182618141174316,1.150315761566162,1.491962734375,predicted_low_margin,first,gray
11573,test,0.23789596557617188,-0.8042669296264648,1.2505789609374993,predicted_low_margin,first,gray
11590,test,0.3700690269470215,2.5767884254455566,2.5767882968749998,predicted_low_margin,second,gray
11594,test,-3.594726085662842,0.0,0.02968000781249991,predicted_low_margin,second,negative
11595,test,1.7771625518798828,3.0883944034576416,3.2868096875,predicted_low_margin,first,positive
11599,test,-1.7182328701019287,0.0,0.0,predicted_low_margin,second,negative
11604,test,0.7633991241455078,0.46760058403015137,3.405875390625,predicted_low_margin,second,positive
11612,test,-3.1892476081848145,-4.587178707122803,0.0,predicted_low_margin,second,negative
11619,test,-1.4826703071594238,-0.3855314254760742,0.834442429687499,predicted_low_margin,second,gray
11621,test,-0.5844202041625977,0.0,2.6796500390624995,predicted_low_margin,second,positive
11623,test,-1.009164810180664,0.0,0.18864939843750061,predicted_low_margin,first,gray
11625,test,-1.8579554557800293,0.0,0.0,predicted_low_margin,second,negative
11629,test,-1.4418132305145264,-0.6417369842529297,0.0,predicted_low_margin,first,negative
11635,test,0.6774353981018066,0.0,0.0,predicted_low_margin,second,negative
11639,test,1.479647159576416,0.0,1.1506239140625008,predicted_low_margin,second,gray
11643,test,2.004164695739746,-0.6709961891174316,0.0,predicted_low_margin,second,negative
11647,test,0.7469587326049805,1.6956205368041992,2.4302664609374993,predicted_low_margin,second,gray
11649,test,0.33549976348876953,-0.062117576599121094,0.0,predicted_low_margin,second,negative
11650,test,-2.789079189300537,0.0,0.0,predicted_low_margin,first,negative
11654,test,2.7244629859924316,1.1107577085494995,1.1107576874999998,predicted_low_margin,first,gray
11662,test,0.6177854537963867,-2.5015785694122314,0.0,predicted_low_margin,first,negative
11664,test,-0.9265379905700684,0.0,0.0,predicted_low_margin,second,negative
11667,test,1.3892669677734375,-1.5451550483703613,0.5983850546875,predicted_low_margin,first,gray
11675,test,-0.35696840286254883,0.0,0.0,predicted_low_margin,first,negative
11695,test,2.504848003387451,2.0572195053100586,2.0572195859374998,predicted_low_margin,second,gray
11697,test,-0.3362102508544922,0.0,0.10428189062500004,predicted_low_margin,second,gray
11700,test,-1.2456414699554443,0.0757894515991211,0.07578874218750009,predicted_low_margin,first,gray
11708,test,0.7679972648620605,10.301481246948242,12.8069948203125,predicted_low_margin,second,positive
11712,test,-0.10231828689575195,-0.4596385955810547,0.0,predicted_low_margin,second,negative
11718,test,-0.17241191864013672,0.0,1.0909556875000002,predicted_low_margin,first,gray
11722,test,-0.9060943126678467,-0.07264876365661621,0.0,predicted_low_margin,second,negative
11728,test,2.6043176651000977,0.0,0.0,predicted_low_margin,second,negative
11729,test,1.0117096900939941,-5.390987396240234,0.13786814843749973,predicted_low_margin,second,gray
11742,test,0.2704935073852539,-0.18083691596984863,1.2309727890625002,predicted_low_margin,first,gray
11743,test,-2.6038260459899902,0.0,0.04216502343749973,predicted_low_margin,second,negative
11745,test,1.2531180381774902,-3.9628243446350098,0.0,predicted_low_margin,first,negative
11764,test,-1.3883395195007324,-2.2527568340301514,0.06549014062500014,predicted_low_margin,second,gray
11768,test,-2.96431565284729,-0.21809613704681396,0.0,predicted_low_margin,second,negative
11769,test,0.5901193618774414,-0.9033432602882385,0.7898287656249998,predicted_low_margin,first,gray
11783,test,-0.09327316284179688,4.261139869689941,4.2611397890625,predicted_low_margin,second,positive
11786,test,-0.8358573913574219,0.0,0.0,predicted_low_margin,second,negative
11789,test,0.5653634071350098,-0.3969424366950989,0.0,predicted_low_margin,second,negative
11810,test,-3.238798141479492,-0.3796350955963135,0.0,predicted_low_margin,first,negative
11811,test,-0.631066083908081,-0.10087108612060547,1.0517058828124997,predicted_low_margin,first,gray
11816,test,-0.36078405380249023,0.0,0.5353895390625003,predicted_low_margin,first,gray
11823,test,-0.6476914882659912,0.0,0.10703874218750009,predicted_low_margin,first,gray
11829,test,-2.112290143966675,-0.09451627731323242,0.0,predicted_low_margin,second,negative
11836,test,2.5710649490356445,5.412227630615234,5.412226914062501,predicted_low_margin,first,positive
11839,test,-1.3544037342071533,0.0,0.29136129687500034,predicted_low_margin,first,gray
11863,test,-0.60866379737854,-0.7484300136566162,0.0,predicted_low_margin,first,negative
11874,test,-3.022791862487793,0.08076953887939453,0.9724689453125004,predicted_low_margin,first,gray
11884,test,3.2074227333068848,0.0,2.1526230234375,predicted_low_margin,first,gray
11891,test,-2.0439612865448,-0.21090006828308105,0.0,predicted_low_margin,first,negative
11896,test,-3.9331581592559814,-0.6094874143600464,0.0,predicted_low_margin,second,negative
11897,test,-1.2947216033935547,-1.4089689254760742,0.373046875,predicted_low_margin,first,gray
11904,test,0.8408598899841309,0.6295976638793945,0.6295975937499998,predicted_low_margin,second,gray
11907,test,0.5431675910949707,-0.3495345115661621,0.0,predicted_low_margin,second,negative
11916,test,-0.2830052375793457,-2.1217596530914307,0.0,predicted_low_margin,second,negative
11927,test,4.389277935028076,2.3903627395629883,2.3903627734375004,predicted_low_margin,first,gray
11933,test,-0.4324369430541992,0.0,0.0,predicted_low_margin,first,negative
11934,test,1.6752853393554688,0.04997730255126953,0.4636568906250007,predicted_low_margin,second,gray
11935,test,-1.0581059455871582,0.0,0.0,predicted_low_margin,first,negative
11942,test,0.32498645782470703,0.0,0.0,predicted_low_margin,first,negative
11950,test,0.281191349029541,1.4686001539230347,2.30396721875,predicted_low_margin,first,gray
11954,test,0.8117475509643555,0.0,2.055574671874999,predicted_low_margin,second,gray
11955,test,-0.3535442352294922,-1.121018886566162,0.0,predicted_low_margin,second,negative
11972,test,-3.3711729049682617,-1.4095942974090576,0.0,predicted_low_margin,second,negative
11985,test,-0.02663564682006836,-1.73541259765625,0.12308433593749957,predicted_low_margin,second,gray
11988,test,0.37136220932006836,0.0,0.2523362578124999,predicted_low_margin,first,gray
11993,test,-1.420889139175415,0.0,0.0,predicted_low_margin,first,negative
11997,test,1.7150168418884277,-6.614522933959961,0.0,predicted_low_margin,second,negative
12000,test,-0.8264670372009277,0.0,0.0,predicted_teacher_disagreement,first,negative
12005,test,-0.7012939453125,0.0,0.0,predicted_teacher_disagreement,second,negative
12012,test,-0.17369365692138672,0.0,0.0,predicted_teacher_disagreement,first,negative
12020,test,0.4968252182006836,1.0705457925796509,1.0705457890624999,predicted_teacher_disagreement,first,gray
12032,test,-0.44229936599731445,-5.093075752258301,0.0,predicted_teacher_disagreement,second,negative
12036,test,0.2957735061645508,1.2436076402664185,1.2436076484375,predicted_teacher_disagreement,first,gray
12040,test,-0.5756993293762207,0.0,0.0,predicted_teacher_disagreement,first,negative
12042,test,-1.2334494590759277,-0.4104270040988922,0.0,predicted_teacher_disagreement,first,negative
12061,test,-1.6393024921417236,-0.1557168960571289,0.0,predicted_teacher_disagreement,second,negative
12067,test,-2.14746356010437,0.0,0.0,predicted_teacher_disagreement,first,negative
12079,test,-5.678520679473877,-1.4894680976867676,0.0,predicted_teacher_disagreement,first,negative
12084,test,0.6888489723205566,-0.4311537742614746,0.0,predicted_teacher_disagreement,first,negative
12090,test,1.2141847610473633,0.0,1.6448394609374999,predicted_teacher_disagreement,second,gray
12092,test,-1.1887764930725098,0.0,0.0,predicted_teacher_disagreement,second,negative
12098,test,-1.3213391304016113,-0.7347579002380371,0.0,predicted_teacher_disagreement,first,negative
12100,test,0.06849908828735352,0.04139876365661621,0.04139875781249991,predicted_teacher_disagreement,second,negative
12104,test,-0.9368884563446045,0.0,0.0,predicted_teacher_disagreement,first,negative
12106,test,0.4444398880004883,0.14601802825927734,0.5920965624999983,predicted_teacher_disagreement,first,gray
12108,test,-0.8171730041503906,-0.854973316192627,0.9972346249999999,predicted_teacher_disagreement,first,gray
12114,test,0.3114891052246094,0.0,0.0,predicted_teacher_disagreement,second,negative
12121,test,1.068939208984375,0.0,0.49175838281250006,predicted_teacher_disagreement,first,gray
12130,test,-0.49037694931030273,0.5310628414154053,0.5310626953124999,predicted_teacher_disagreement,first,gray
12135,test,0.4839024543762207,0.0,0.0,predicted_teacher_disagreement,second,negative
12138,test,-3.8714990615844727,0.0,0.0,predicted_teacher_disagreement,first,negative
12141,test,-0.25900936126708984,-0.3063323497772217,0.20622752343749995,predicted_teacher_disagreement,second,gray
12142,test,-1.34663724899292,0.20197582244873047,0.20197560156250027,predicted_teacher_disagreement,first,gray
12143,test,-0.40320730209350586,0.07119114696979523,0.40119435156250005,predicted_teacher_disagreement,second,gray
12145,test,1.2580976486206055,-0.2956882119178772,0.08904002343749995,predicted_teacher_disagreement,second,gray
12151,test,-1.0548985004425049,0.4568347930908203,0.6583904296874987,predicted_teacher_disagreement,second,gray
12159,test,1.5284700393676758,0.25834548473358154,0.25834547656249995,predicted_teacher_disagreement,second,gray
12162,test,-0.2726883888244629,0.0,0.09803938281250002,predicted_teacher_disagreement,first,gray
12164,test,-1.5982608795166016,-0.49747657775878906,0.0,predicted_teacher_disagreement,first,negative
12166,test,1.2482595443725586,0.0,0.0,predicted_teacher_disagreement,first,negative
12172,test,-0.6266574859619141,0.0,0.0,predicted_teacher_disagreement,second,negative
12181,test,-0.260408878326416,-0.7752037048339844,0.0,predicted_teacher_disagreement,first,negative
12182,test,0.3679018020629883,4.745261192321777,4.7452610859375,predicted_teacher_disagreement,second,positive
12189,test,-0.6002302169799805,1.040482997894287,1.0404826484375,predicted_teacher_disagreement,first,gray
12193,test,-1.0344007015228271,-0.07816219329833984,0.0,predicted_teacher_disagreement,first,negative
12200,test,-0.6239571571350098,0.1717625856399536,0.4448919062500001,predicted_teacher_disagreement,first,gray
12203,test,0.18986225128173828,0.0,0.0,predicted_teacher_disagreement,second,negative
12205,test,0.14172935485839844,0.0,0.009111742187499772,predicted_teacher_disagreement,first,negative
12209,test,-1.1727895736694336,-5.747447490692139,0.0,predicted_teacher_disagreement,second,negative
12219,test,2.305720806121826,3.355897903442383,3.405875390625,predicted_teacher_disagreement,first,positive
12237,test,-0.8723111152648926,0.9190804958343506,1.1077300859374999,predicted_teacher_disagreement,second,gray
12248,test,-1.1837821006774902,0.0,0.0,predicted_teacher_disagreement,first,negative
12253,test,-1.3269803524017334,-0.8899796009063721,0.0,predicted_teacher_disagreement,second,negative
12262,test,-1.455348014831543,0.18206119537353516,0.18206121875000036,predicted_teacher_disagreement,first,gray
12264,test,-3.003182888031006,-6.62820291519165,0.05066886718749952,predicted_teacher_disagreement,second,gray
12278,test,1.0550622940063477,0.2876048982143402,0.3016598984375,predicted_teacher_disagreement,second,gray
12280,test,1.9676566123962402,1.6052064895629883,1.6052065234375004,predicted_teacher_disagreement,second,gray
12282,test,-0.8150200843811035,0.0,0.03163313281249991,predicted_teacher_disagreement,first,negative
12289,test,-0.2293562889099121,0.0,0.0,predicted_teacher_disagreement,second,negative
12332,test,-2.3574280738830566,-1.5743396282196045,0.6553713515625001,predicted_teacher_disagreement,first,gray
12371,test,-1.4656398296356201,0.0,0.0,predicted_teacher_disagreement,first,negative
12382,test,-0.23845195770263672,-0.07398533821105957,0.3845408593750004,predicted_teacher_disagreement,second,gray
12386,test,-1.5927202701568604,1.2939305305480957,1.2939308437500006,predicted_teacher_disagreement,second,gray
12392,test,0.06558752059936523,0.0,0.0,predicted_teacher_disagreement,second,negative
12393,test,-0.6649932861328125,0.0,1.7344584453125003,predicted_teacher_disagreement,first,gray
12401,test,-1.2689859867095947,0.0,0.0,predicted_teacher_disagreement,first,negative
12402,test,7.612675189971924,0.0,0.06406999218749831,predicted_teacher_disagreement,second,gray
12413,test,0.49515771865844727,0.0,0.35470248437499996,predicted_teacher_disagreement,first,gray
12414,test,1.5878052711486816,5.220103740692139,5.22010375,predicted_teacher_disagreement,second,positive
12416,test,-0.6533846855163574,-0.8330764770507812,0.0,predicted_teacher_disagreement,second,negative
12417,test,-0.8861653804779053,0.0,0.0,predicted_teacher_disagreement,second,negative
12420,test,1.4036989212036133,0.0,3.8040540312500006,predicted_teacher_disagreement,second,positive
12437,test,0.052378177642822266,0.0,0.0,predicted_teacher_disagreement,first,negative
12440,test,-3.3993823528289795,0.0,0.0,predicted_teacher_disagreement,second,negative
12467,test,0.7323207855224609,0.0,0.23694454687499977,predicted_teacher_disagreement,first,gray
12469,test,-3.6480612754821777,0.35271191596984863,0.3527118984374997,predicted_teacher_disagreement,second,gray
12480,test,0.43617963790893555,0.0,0.0,predicted_teacher_disagreement,second,negative
12481,test,-0.29097557067871094,-1.4324440956115723,0.3969509531250006,predicted_teacher_disagreement,first,gray
12492,test,-0.4391970634460449,-1.2387852668762207,0.0,predicted_teacher_disagreement,second,negative
12497,test,1.5685863494873047,-1.5788164138793945,1.3821671406249996,predicted_teacher_disagreement,first,gray
12499,test,-0.20041179656982422,0.5066256523132324,0.506625640625,predicted_teacher_disagreement,second,gray
12501,test,-0.3926963806152344,0.0,0.0,predicted_teacher_disagreement,second,negative
12503,test,-0.4845719337463379,0.0,0.501607453125,predicted_teacher_disagreement,second,gray
12504,test,-0.7748196125030518,0.0,0.19753637499999988,predicted_teacher_disagreement,first,gray
12512,test,-3.8069136142730713,0.0,0.2338334999999998,predicted_teacher_disagreement,second,gray
12523,test,-0.7041285037994385,0.0,0.24329943750000016,predicted_teacher_disagreement,first,gray
12529,test,-0.8760943412780762,-1.099609375,0.058827039062499864,predicted_teacher_disagreement,first,gray
12549,test,-3.5969550609588623,0.0,0.0,predicted_teacher_disagreement,second,negative
12550,test,0.7312569618225098,0.644493818283081,0.6444937890625,predicted_teacher_disagreement,first,gray
12553,test,-0.13045358657836914,0.0,0.0,predicted_teacher_disagreement,first,negative
12562,test,-4.460132122039795,-3.077200412750244,0.0,predicted_teacher_disagreement,second,negative
12563,test,-0.020287036895751953,0.0,0.0,predicted_teacher_disagreement,first,negative
12572,test,0.1648869514465332,1.2959957122802734,1.2959963515625006,predicted_teacher_disagreement,first,gray
12574,test,-1.6362214088439941,-1.570387840270996,0.42961257812500087,predicted_teacher_disagreement,first,gray
12575,test,-7.121106147766113,2.0826101303100586,2.0826102109375,predicted_teacher_disagreement,first,gray
12582,test,0.07051992416381836,0.0,0.0,predicted_teacher_disagreement,first,negative
12600,test,0.2932415008544922,1.4338645935058594,1.6338495156249992,predicted_teacher_disagreement,first,gray
12618,test,-4.238193511962891,-2.7008347511291504,0.0,predicted_teacher_disagreement,second,negative
12635,test,-0.9462518692016602,0.8683452606201172,0.8683454218749995,predicted_teacher_disagreement,second,gray
12639,test,-0.8505380153656006,-0.9338645935058594,0.18903253124999964,predicted_teacher_disagreement,second,gray
12644,test,-1.0802650451660156,-4.5840935707092285,0.0,predicted_teacher_disagreement,first,negative
12650,test,-1.6789069175720215,-0.04377257823944092,0.0,predicted_teacher_disagreement,first,negative
12666,test,0.639829158782959,0.24559831619262695,0.2455982343750005,predicted_teacher_disagreement,first,gray
12671,test,0.3833146095275879,0.4800863265991211,0.6785006406249998,predicted_teacher_disagreement,first,gray
12682,test,0.7757105827331543,2.499354600906372,2.499354640625,predicted_teacher_disagreement,first,gray
12684,test,3.2590889930725098,0.0,0.0,predicted_teacher_disagreement,first,negative
12685,test,-1.3895254135131836,-0.3585336208343506,0.0,predicted_teacher_disagreement,second,negative
12688,test,-0.22714519500732422,0.0,1.0759845703125,predicted_teacher_disagreement,second,gray
12692,test,0.33809614181518555,1.967600703239441,1.9676006015625,predicted_teacher_disagreement,first,gray
12695,test,-0.20988178253173828,0.2113206386566162,0.2113206328124999,predicted_teacher_disagreement,first,gray
12704,test,-7.705109119415283,-4.382025718688965,0.0,predicted_teacher_disagreement,second,negative
12708,test,0.8986854553222656,0.0,2.80231378125,predicted_teacher_disagreement,first,positive
12726,test,0.4926910400390625,0.29043668508529663,0.5005704375,predicted_teacher_disagreement,first,gray
12729,test,-0.3690066337585449,0.0,0.0,predicted_teacher_disagreement,second,negative
12749,test,-0.6030924320220947,0.31284570693969727,0.31284567187500034,predicted_teacher_disagreement,first,gray
12758,test,0.23265695571899414,0.0,0.0,predicted_teacher_disagreement,first,negative
12759,test,0.7604522705078125,0.0,0.0,predicted_teacher_disagreement,second,negative
12763,test,1.0373034477233887,1.427164077758789,1.4271639374999996,predicted_teacher_disagreement,second,gray
12796,test,1.8029265403747559,3.9503769874572754,4.1487916953125,predicted_teacher_disagreement,second,positive
12797,test,1.3378815650939941,1.5806570053100586,1.5806570859375002,predicted_teacher_disagreement,first,gray
12799,test,-0.32335567474365234,0.4893932342529297,0.48939318750000016,predicted_teacher_disagreement,first,gray
12808,test,-0.3626718521118164,0.0,0.0,predicted_teacher_disagreement,first,negative
12819,test,0.3529057502746582,-0.03787565231323242,0.0,predicted_teacher_disagreement,second,negative
12822,test,-0.8766424655914307,0.0,0.0,predicted_teacher_disagreement,second,negative
12827,test,0.07805490493774414,0.548828125,0.548828125,predicted_teacher_disagreement,second,gray
12839,test,-0.5908114910125732,0.0,0.0,predicted_teacher_disagreement,second,negative
12845,test,-0.646212100982666,0.0,1.618794953125,predicted_teacher_disagreement,second,gray
12856,test,0.9868173599243164,-0.014475822448730469,0.17497752343749973,predicted_teacher_disagreement,second,gray
12875,test,0.36789703369140625,0.5489406585693359,0.5489405078125,predicted_teacher_disagreement,first,gray
12877,test,-1.538693904876709,0.0,0.02068064843749995,predicted_teacher_disagreement,first,negative
12884,test,0.31804895401000977,-1.3011727333068848,0.0,predicted_teacher_disagreement,second,negative
12903,test,-0.7499165534973145,0.0,0.0,predicted_teacher_disagreement,second,negative
12904,test,-1.19691801071167,0.0,0.0,predicted_teacher_disagreement,first,negative
12918,test,-0.003830432891845703,0.2815208435058594,1.3079109296875,predicted_teacher_disagreement,second,gray
12923,test,0.5655684471130371,0.0,1.4774411484374994,predicted_teacher_disagreement,first,gray
12924,test,4.476022243499756,0.0,0.0,predicted_teacher_disagreement,first,negative
12933,test,-0.09622573852539062,-0.1343827247619629,0.0,predicted_teacher_disagreement,first,negative
12935,test,0.16233491897583008,-1.0115689039230347,0.0,predicted_teacher_disagreement,second,negative
12941,test,-0.34250736236572266,0.49444884061813354,0.49444883593750005,predicted_teacher_disagreement,first,gray
12947,test,-0.30571985244750977,0.0,2.4242197812499997,predicted_teacher_disagreement,first,gray
12953,test,-0.0485997200012207,0.7303190231323242,0.73031890625,predicted_teacher_disagreement,first,gray
12978,test,6.694633960723877,9.988136291503906,9.988136562500001,predicted_teacher_disagreement,first,positive
12983,test,-2.8089404106140137,0.0,1.1682769609374999,predicted_teacher_disagreement,first,gray
12988,test,-4.617412567138672,-5.5578813552856445,4.310293171874999,predicted_teacher_disagreement,first,positive
12990,test,-0.41285037994384766,0.0,0.0,predicted_teacher_disagreement,first,negative
12996,test,-0.6361892223358154,-1.3467775583267212,0.5398747500000001,predicted_teacher_disagreement,first,gray
13003,test,-0.4930553436279297,0.0,0.0,predicted_teacher_disagreement,first,negative
13012,test,5.683888912200928,-0.17095041275024414,0.11148649218749984,predicted_teacher_disagreement,second,gray
13013,test,-0.16721868515014648,0.0,0.0,predicted_teacher_disagreement,first,negative
13016,test,-2.8391010761260986,0.0,0.0,predicted_teacher_disagreement,first,negative
13025,test,-0.6292011737823486,-1.435788631439209,0.0,predicted_teacher_disagreement,second,negative
13026,test,0.32640743255615234,1.7413835525512695,1.7413837734374997,predicted_teacher_disagreement,first,gray
13027,test,-1.0549445152282715,0.0,0.0,predicted_teacher_disagreement,second,negative
13031,test,-1.2631042003631592,-1.8152942657470703,0.0,predicted_teacher_disagreement,second,negative
13038,test,0.406003475189209,-0.06678915023803711,0.0,predicted_teacher_disagreement,second,negative
13048,test,-1.901693344116211,3.737523317337036,4.7692315625,predicted_teacher_disagreement,first,positive
13049,test,-0.38873910903930664,0.0,0.0,predicted_teacher_disagreement,first,negative
13059,test,-0.72149658203125,-2.6425490379333496,0.0,predicted_teacher_disagreement,first,negative
13063,test,0.12701749801635742,0.7066481113433838,0.7066481171874999,predicted_teacher_disagreement,second,gray
13067,test,-2.5615620613098145,-0.6332706212997437,0.06392014843749982,predicted_teacher_disagreement,second,gray
13074,test,0.18191099166870117,1.0937871932983398,1.0937874609375005,predicted_teacher_disagreement,second,gray
13076,test,-0.6278417110443115,0.0,0.0,predicted_teacher_disagreement,first,negative
13080,test,0.163543701171875,0.0,0.8656293984375001,predicted_teacher_disagreement,first,gray
13081,test,0.08530950546264648,1.1627626419067383,1.35531890625,predicted_teacher_disagreement,second,gray
13083,test,-0.4297523498535156,-0.25034570693969727,0.0,predicted_teacher_disagreement,first,negative
13104,test,0.13792133331298828,-0.2213115692138672,0.0,predicted_teacher_disagreement,first,negative
13119,test,0.5887980461120605,0.0,0.31755564843749995,predicted_teacher_disagreement,first,gray
13120,test,-0.5441906452178955,0.29450130462646484,0.5229794453125001,predicted_teacher_disagreement,second,gray
13128,test,0.4394397735595703,0.0,0.12419627343749995,predicted_teacher_disagreement,second,gray
13129,test,0.8264012336730957,1.6235885620117188,1.6235883749999989,predicted_teacher_disagreement,first,gray
13132,test,-0.6631596088409424,0.0,0.0,predicted_teacher_disagreement,second,negative
13141,test,-1.1856908798217773,0.0,0.0,predicted_teacher_disagreement,first,negative
13142,test,0.00010442733764648438,0.630363941192627,0.6303638593750001,predicted_teacher_disagreement,first,gray
13162,test,-1.2017953395843506,0.1253831386566162,0.1253831328124999,predicted_teacher_disagreement,first,gray
13168,test,0.21013450622558594,0.0,0.0,predicted_teacher_disagreement,second,negative
13175,test,-2.2544753551483154,-0.8806636333465576,0.0,predicted_teacher_disagreement,second,negative
13178,test,-0.03947734832763672,0.5355019569396973,0.5355019218749999,predicted_teacher_disagreement,first,gray
13179,test,-0.5044505596160889,-0.11956119537353516,1.0717326484375,predicted_teacher_disagreement,second,gray
13183,test,-1.2204651832580566,0.5036358833312988,0.5036354999999988,predicted_teacher_disagreement,first,gray
13191,test,0.29497575759887695,0.0,0.21159138281250012,predicted_teacher_disagreement,second,gray
13205,test,0.06659126281738281,-1.0251948833465576,0.0,predicted_teacher_disagreement,second,negative
13207,test,0.15194416046142578,0.29698753356933594,0.2969873828125005,predicted_teacher_disagreement,first,gray
13213,test,0.7612051963806152,0.0,0.0,predicted_teacher_disagreement,first,negative
13218,test,-0.13208580017089844,-0.2411966323852539,0.0,predicted_teacher_disagreement,first,negative
13227,test,0.5321388244628906,0.0,0.1578574531250001,predicted_teacher_disagreement,second,gray
13231,test,-0.6487784385681152,0.0,0.0,predicted_teacher_disagreement,second,negative
13233,test,-1.6904819011688232,-0.33678722381591797,0.0,predicted_teacher_disagreement,first,negative
13235,test,1.8725357055664062,0.0,0.0,predicted_teacher_disagreement,first,negative
13236,test,1.9279303550720215,0.10163736343383789,0.10163742187500002,predicted_teacher_disagreement,second,gray
13239,test,-1.2558557987213135,0.0,1.2998276796874997,predicted_teacher_disagreement,second,gray
13241,test,1.6890125274658203,0.0,0.0,predicted_teacher_disagreement,second,negative
13244,test,3.717796802520752,0.0,0.0,predicted_teacher_disagreement,second,negative
13247,test,1.7488336563110352,0.0,0.0,predicted_teacher_disagreement,second,negative
13263,test,-0.7302978038787842,-0.2046947479248047,0.0,predicted_teacher_disagreement,second,negative
13266,test,-0.4078335762023926,0.0,0.0,predicted_teacher_disagreement,first,negative
13272,test,-1.5044479370117188,0.0,1.1811076484375,predicted_teacher_disagreement,first,gray
13273,test,-0.5016200542449951,0.27412891387939453,0.27412884375000024,predicted_teacher_disagreement,second,gray
13277,test,0.5131726264953613,0.36630892753601074,0.3663088515624999,predicted_teacher_disagreement,second,gray
13280,test,1.3235883712768555,0.7467851638793945,0.7467850937499998,predicted_teacher_disagreement,first,gray
13286,test,2.4271950721740723,3.459646701812744,3.45964678125,predicted_teacher_disagreement,first,positive
13302,test,1.553544044494629,2.6407084465026855,3.7289072812500006,predicted_teacher_disagreement,second,positive
13310,test,-1.3161647319793701,0.0,0.0,predicted_teacher_disagreement,second,negative
13324,test,-5.7652082443237305,0.0,0.0,predicted_teacher_disagreement,first,negative
13326,test,-0.5103251934051514,0.0,0.0,predicted_teacher_disagreement,first,negative
13329,test,-6.10307502746582,0.0,0.0,predicted_teacher_disagreement,first,negative
13340,test,0.1214590072631836,-6.083197593688965,0.0,predicted_teacher_disagreement,second,negative
13348,test,1.778071403503418,2.420538902282715,2.6029451874999996,predicted_teacher_disagreement,second,positive
13363,test,-0.6443383693695068,0.0,0.0,predicted_teacher_disagreement,first,negative
13373,test,-2.902385711669922,-1.3318814039230347,0.0,predicted_teacher_disagreement,first,negative
13379,test,-0.3506298065185547,-0.14958715438842773,0.17455692968750025,predicted_teacher_disagreement,first,gray
13381,test,0.35753440856933594,1.3892508745193481,1.3892508359375,predicted_teacher_disagreement,first,gray
13387,test,-0.5357844829559326,0.0,0.0,predicted_teacher_disagreement,first,negative
13388,test,-0.762789249420166,-0.17379045486450195,0.34819774999999975,predicted_teacher_disagreement,second,gray
13405,test,-3.0906267166137695,0.0,0.0,predicted_teacher_disagreement,second,negative
13410,test,3.6992897987365723,5.0106987953186035,5.01069878125,predicted_teacher_disagreement,first,positive
13422,test,-0.9155409336090088,0.0,0.0,predicted_teacher_disagreement,second,negative
13426,test,-3.159714698791504,0.4310331344604492,1.2180297187499995,predicted_teacher_disagreement,second,gray
