state_index,split,c1e_split,run_bucket,bucket_group,source_bucket,source_group,position,seat,actual_high_regret,actual_low_margin,actual_teacher_disagreement,candidate_is_baseline,candidate_action_local_index,candidate_action_original_index,baseline_action_local_index,baseline_action_original_index,actual_delta_candidate_vs_baseline,candidate_loss,gain_stderr_proxy,teacher_delta_lcb_196,teacher_delta_lcb_164,high_mc_label_source,high_mc_delta_candidate_vs_baseline,high_mc_lower95_candidate_vs_baseline,high_mc_diagnosis,predicted_delta_vs_baseline,gate_probability,predicted_EV_margin_top1_top2,reference_margin_raw,safe_lcb196_label,safe_lcb164_label,safe_lcb196_gate_label_id,safe_lcb164_gate_label_id,hard_negative_label,gray_label,current_proxy_m2p5_g0p9_fired,stage8b_gate_weight,stage8b_priority_score,hard_negative_source,replay_ready
7527,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,True,True,True,0,0,14,10,4,1.121018409729004,0.0,1.103708167591284,-1.0422495987499127,-0.689062985120702,,,,,1.1868066787719727,0.11036270203223783,0.7783851623535156,0.04253410480434372,gray,gray,1,1,0,1,0,0.15,-1.0422495987499127,,1
7528,val,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,False,True,False,0,1,0,0,4,-0.01171875,0.01171875,1.1668910267850723,-2.2988251624987415,-1.9254200339275185,,,,,0.7249202728271484,0.12128108611062409,0.8095912933349609,0.12374928043613842,gray,gray,1,1,0,1,0,0.15,-2.2988251624987415,,1
7529,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,False,True,True,0,4,7,2,11,-0.3366661071777344,0.3366661071777344,0.9864407505697738,-2.270089978294491,-1.9544289381121633,,,,,0.6163725852966309,0.0004054118317779549,0.2321176528930664,0.010329626035629147,negative,negative,0,0,0,0,0,1.5,-2.270089978294491,,1
7530,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,False,False,1,0,6,0,6,0.0,0.0,1.133589898331314,-2.2218362007293755,-1.8590874332633547,,,,,-0.8287081718444824,0.007853577651785496,2.2095158100128174,0.026120146859760496,gray,gray,1,1,0,1,0,0.15,-2.2218362007293755,,1
7531,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,False,True,1,1,3,1,3,0.0,0.0,1.0835813138739858,-2.1238193751930123,-1.7770733547533366,,,,,0.15937137603759766,0.29563845184759135,0.0052013397216796875,0.021174616490075238,gray,gray,1,1,0,1,0,0.15,-2.1238193751930123,,1
7532,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,True,False,True,0,5,3,2,11,-0.3366661071777344,0.3366661071777344,1.0797342192745014,-2.4529451769557573,-2.1074302267879164,,,,,-0.10349559783935547,0.43095203537715665,0.10779571533203125,0.012582982173800161,negative,negative,0,0,0,0,0,1.5,-2.4529451769557573,,1
7533,test,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,False,True,0,0,14,1,6,0.7522988319396973,0.0,1.1875605098303232,-1.5753197673277364,-1.1953004041820328,mc4096,0.9109912685546879,0.07670372041220208,reference_margin_bad_gate,5.012040615081787,0.9504703066035142,1.033233642578125,0.026104710399321718,positive,positive,2,2,0,0,1,2.0,-1.5753197673277364,,1
7534,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,True,False,0,1,19,0,3,-0.09880542755126953,0.09880542755126953,1.1813131494441547,-2.414179200461813,-2.036158992639683,,,,,-0.7690188884735107,0.0026617290194093143,0.8481817245483398,0.010502522306314432,gray,gray,1,1,0,1,0,0.15,-2.414179200461813,,1
7535,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,True,False,True,0,0,2,1,5,1.6826400756835938,0.0,1.2554492859609194,-0.7780405247998083,-0.3762967532923138,,,,,-1.2522976398468018,0.840600344324029,2.639153480529785,0.11647043203062424,gray,gray,1,1,0,1,0,0.15,-0.7780405247998083,,1
7536,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,False,False,False,1,0,12,0,12,0.0,0.0,0.9338558146507931,-1.8303573967155546,-1.5315235360273007,,,,,-0.5408554077148438,0.000578563584724201,5.567346572875977,0.34118183519174616,gray,gray,1,1,0,1,0,0.15,-1.8303573967155546,,1
7537,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,False,True,False,0,1,17,0,9,-0.012101888656616211,0.012101888656616211,0.9853638996844418,-1.943415132038122,-1.6280986841391007,,,,,-1.3638834953308105,0.0005962651476639386,1.0486607551574707,0.01562153853494852,gray,gray,1,1,0,1,0,0.15,-1.943415132038122,,1
7538,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,True,False,True,0,0,14,3,6,1.0392951965332031,0.0,0.9930634439868112,-0.9071091536809468,-0.5893288516051671,,,,,-0.4541659355163574,0.017478077390191932,0.9153327941894531,0.03733847926263678,gray,gray,1,1,0,1,0,0.15,-0.9071091536809468,,1
7539,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,False,False,1,0,6,0,6,0.0,0.0,0.9790907627520804,-1.9190178949940775,-1.6057088509134119,,,,,-1.417229413986206,0.0019650401440661903,1.8180532455444336,0.03604168738232438,gray,gray,1,1,0,1,0,0.15,-1.9190178949940775,,1
7540,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,False,True,0,0,13,1,14,0.31403255462646484,0.0,1.0193818195536009,-1.6839558116985929,-1.3577536294414405,,,,,-1.0521297454833984,0.2083097728262124,0.08264923095703125,0.049334536233267556,gray,gray,1,1,0,1,0,0.15,-1.6839558116985929,,1
7541,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,False,False,True,0,1,9,2,2,0.5294094085693359,0.0,1.0002592345508037,-1.4310986911502392,-1.111015736093982,,,,,0.7176117897033691,0.024312905890233983,0.17733478546142578,0.048482582462101576,gray,gray,1,1,0,1,0,0.15,-1.4310986911502392,,1
7542,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,False,False,True,0,0,12,1,20,0.27497005462646484,0.0,1.108773652930317,-1.8982263051169563,-1.5434187361792548,,,,,-0.2539396286010742,0.0356000828150744,0.7144641876220703,0.1311663756681245,gray,gray,1,1,0,1,0,0.15,-1.8982263051169563,,1
7543,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,False,False,1,0,5,0,5,0.0,0.0,1.1418140971749418,-2.237955630462886,-1.8725751193669045,,,,,-1.5513198375701904,0.0018409674468238394,2.1795196533203125,0.07958526744137018,gray,gray,1,1,0,1,0,0.15,-2.237955630462886,,1
7544,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,False,False,1,0,3,0,3,0.0,0.0,1.0975229855992075,-2.1511450517744466,-1.7999376963827,,,,,-0.5369613170623779,0.0008287568124778132,2.287405490875244,0.18044004572911643,gray,gray,1,1,0,1,0,0.15,-2.1511450517744466,,1
7545,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,True,False,True,1,1,22,1,22,0.0,0.0,0.9295312951124843,-1.8218813384204693,-1.5244313239844742,,,,,0.09479856491088867,0.017302762390743912,0.5555887222290039,0.14558000152884443,gray,gray,1,1,0,1,0,0.15,-1.8218813384204693,,1
7546,val,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,True,False,True,0,0,20,5,8,3.0081872940063477,0.0,0.8240304809472389,1.3930875513497596,1.656777305252876,,,,,-1.455644130706787,0.002128811879654257,3.767914295196533,0.1817795533127362,positive,positive,2,2,0,0,0,2.0,501.39308755134977,,1
7547,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,False,False,False,1,0,6,0,6,0.0,0.0,1.099757274332467,-2.1555242576916354,-1.803601929905246,,,,,0.5932650566101074,0.0007107299585034069,1.7221989631652832,0.054248317157492565,gray,gray,1,1,0,1,0,0.15,-2.1555242576916354,,1
7548,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,True,True,True,0,8,11,7,19,-0.6038612127304077,0.6038612127304077,1.0066402955400346,-2.576876191988876,-2.2547512974160644,,,,,0.8015232086181641,0.021737075559588835,0.43555307388305664,0.0015033217825086709,negative,negative,0,0,0,0,0,1.5,-2.576876191988876,,1
7549,test,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,False,False,False,0,2,17,0,20,-2.8396103382110596,2.8396103382110596,1.0118029134879851,-4.82274404864751,-4.498967116331356,,,,,-3.3640408515930176,0.00021868385304318354,0.034271240234375,0.31465631732652843,negative,negative,0,0,0,0,0,1.5,-4.82274404864751,,1
7550,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,True,False,0,1,18,0,10,-0.21404004096984863,0.21404004096984863,1.0414971741093901,-2.255374502224253,-1.9220954065092484,,,,,0.14151859283447266,0.0035663279915496443,0.4516782760620117,0.03479044867073,gray,gray,1,1,0,1,0,0.15,-2.255374502224253,,1
7551,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,True,True,0,0,2,1,10,0.04764127731323242,0.0,0.9769554519516912,-1.8671914085120822,-1.5545656638875411,,,,,0.2780113220214844,0.0008683478497669006,1.338425636291504,0.09003267256572967,gray,gray,1,1,0,1,0,0.15,-1.8671914085120822,,1
7552,val,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,True,False,True,0,0,5,1,22,1.0410528182983398,0.0,0.8481277481503752,-0.6212775680763956,-0.34987668866827537,,,,,1.2916951179504395,0.005283315759373482,0.11412191390991211,0.4117236874975694,gray,gray,1,1,0,1,0,0.15,-0.6212775680763956,,1
7553,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,False,False,False,1,0,1,0,1,0.0,0.0,0.9651956211476148,-1.891783417449325,-1.5829208186820882,,,,,0.10347175598144531,0.005536716070818413,0.1697230339050293,0.025140317228869336,gray,gray,1,1,0,1,0,0.15,-1.891783417449325,,1
7554,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,True,False,True,0,0,9,3,10,6.795247554779053,0.0,1.1528066795743521,4.535746462813323,4.904644600277115,,,,,4.261962413787842,0.9919409174720558,5.626129150390625,0.07524041423937788,positive,positive,2,2,0,0,1,2.0,4.535746462813323,,1
7555,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,False,True,False,1,0,6,0,6,0.0,0.0,1.0376232944396457,-2.0337416571017055,-1.701702202881019,,,,,0.7555580139160156,0.0012159535773396896,0.6637880802154541,0.030746088785476466,gray,gray,1,1,0,1,0,0.15,-2.0337416571017055,,1
7556,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,False,False,True,0,1,4,2,0,0.029296875,0.0,1.0634257198590629,-2.055017535923763,-1.714721305568863,,,,,0.13861989974975586,0.3499138647944031,0.13564682006835938,0.01573783808671525,gray,gray,1,1,0,1,0,0.15,-2.055017535923763,,1
7557,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,True,False,True,0,0,7,3,6,1.8133125305175781,0.0,0.9675544832057049,-0.08309425656560343,0.22652317806022215,,,,,1.7894821166992188,0.02761648342530275,0.31632232666015625,0.10822049506797704,gray,positive,1,2,0,1,0,0.15,249.9169057434344,,1
7558,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,True,False,1,0,11,0,11,0.0,0.0,0.9347046521798026,-1.832021118272413,-1.5329156295748763,,,,,-0.6354124546051025,0.00031441758317065857,0.5630531311035156,0.11589023507542784,gray,gray,1,1,0,1,0,0.15,-1.832021118272413,,1
7559,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,True,False,1,0,20,0,20,0.0,0.0,0.9247539498337746,-1.8125177416741982,-1.5165964777273901,,,,,-0.25905609130859375,0.00010889431403556829,0.25530242919921875,0.01487415176475082,gray,gray,1,1,0,1,0,0.15,-1.8125177416741982,,1
7560,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,True,True,0,0,8,1,0,0.06874275207519531,0.0,0.966691235900278,-1.8259720702893494,-1.5166308748012605,,,,,-0.19599294662475586,0.005398111714169565,1.745345115661621,0.10989182639963069,gray,gray,1,1,0,1,0,0.15,-1.8259720702893494,,1
7561,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,False,True,False,1,0,2,0,2,0.0,0.0,1.085725239764038,-2.1280214699375146,-1.7805893932130221,,,,,0.5380682945251465,0.005537214937103507,0.5087299346923828,0.00851308746825108,gray,gray,1,1,0,1,0,0.15,-2.1280214699375146,,1
7562,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,True,True,True,0,2,12,20,8,4.530679702758789,0.0,0.8427879831478882,2.878815255788928,3.1485074103962525,,,,,2.9951391220092773,0.9940450257134219,0.013689517974853516,0.10421613649485106,positive,positive,2,2,0,0,1,2.0,2.878815255788928,,1
7563,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,False,True,True,0,2,6,3,20,0.140625,0.0,1.0346936124225834,-1.8873744803482633,-1.5562725243730366,,,,,1.192215919494629,0.026685889293429403,0.8911495208740234,0.0057490500459485006,gray,gray,1,1,0,1,0,0.15,-1.8873744803482633,,1
7564,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,False,False,0,2,19,0,22,-2.5792453289031982,2.5792453289031982,1.0592532404849184,-4.6553816802536385,-4.316420643298464,,,,,-0.9189484119415283,0.0012791204595203162,0.7786605358123779,0.13693508207758143,negative,negative,0,0,0,0,0,1.5,-4.6553816802536385,,1
7565,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,True,True,True,0,0,11,2,16,1.0193812847137451,0.0,0.9075847087263763,-0.7594847443899524,-0.46905763759751196,,,,,-0.5226540565490723,0.010984077673619237,1.0806264877319336,0.16743804304837084,gray,gray,1,1,0,1,0,0.15,-0.7594847443899524,,1
7566,val,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,False,False,False,1,0,20,0,20,0.0,0.0,1.0258892746394248,-2.0107429782932726,-1.6824584104086566,,,,,0.6575808525085449,0.0010512682740454222,0.223876953125,0.03202067963729771,gray,gray,1,1,0,1,0,0.15,-2.0107429782932726,,1
7567,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,True,False,True,0,0,7,7,1,10.220999717712402,0.0,1.1253200263904375,8.015372465987145,8.375474874432085,,,,,8.412273406982422,0.9988142695767321,5.489955902099609,0.0362757255853694,positive,positive,2,2,0,0,1,2.0,8.015372465987145,,1
7568,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,False,True,0,0,4,1,21,0.5967775583267212,0.0,1.0637818810937147,-1.4882349286169596,-1.1478247266669708,,,,,-0.21727657318115234,0.5208223756097147,0.018189430236816406,0.020465224853772668,gray,gray,1,1,0,1,0,0.15,-1.4882349286169596,,1
7569,val,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,True,True,True,0,0,19,3,11,2.4738521575927734,0.0,0.899371706273029,0.7110836132976366,0.9988825593050059,,,,,7.663527965545654,0.8797154277387026,0.9792718887329102,0.13014316044164786,positive,positive,2,2,0,0,0,2.0,500.71108361329766,,1
7570,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,False,True,False,1,0,3,0,3,0.0,0.0,0.9656793826748229,-1.892731590042653,-1.5837141875867093,,,,,-0.7008271217346191,0.004929871158459817,2.3431148529052734,0.02491610566501823,gray,gray,1,1,0,1,0,0.15,-1.892731590042653,,1
7571,val,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,True,False,True,1,3,0,3,0,0.0,0.0,0.7713148074945899,-1.5117770226893963,-1.2649562842911275,,,,,-1.5369946956634521,0.027109077730661516,1.0009441375732422,0.018985591644849364,gray,gray,1,1,0,1,0,0.15,-1.5117770226893963,,1
7572,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,True,False,True,0,2,22,12,7,4.136847972869873,0.0,1.0487333313654925,2.0813306433935077,2.4169253094304652,,,,,2.938833236694336,0.9972165918678385,1.5280556678771973,0.10860827331630762,positive,positive,2,2,0,0,1,2.0,2.0813306433935077,,1
7573,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,False,False,1,0,13,0,13,0.0,0.0,0.9600519354616482,-1.8817017935048306,-1.574485174157103,,,,,-1.2164523601531982,0.00040192372335172763,1.4720458984375,0.03273440497129343,gray,gray,1,1,0,1,0,0.15,-1.8817017935048306,,1
7574,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,True,True,0,0,4,1,20,0.026577472686767578,0.0,1.1383338466120976,-2.204556866672944,-1.8402900357570724,,,,,-1.8946919441223145,0.0030481190116559143,0.29564762115478516,0.006944539359805546,gray,gray,1,1,0,1,0,0.15,-2.204556866672944,,1
7575,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,False,False,False,1,0,1,0,1,0.0,0.0,1.0179569005748865,-1.9951955251267774,-1.6694493169428137,,,,,0.008320808410644531,0.005796200331720662,0.9303336143493652,0.0,gray,gray,1,1,0,1,0,0.15,-1.9951955251267774,,1
7576,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,True,False,True,0,0,17,1,3,1.8365159034729004,0.0,1.168444577509225,-0.4536354684451802,-0.07973320364222847,,,,,0.7722115516662598,0.05243186218380628,1.23638916015625,0.1550782992211044,gray,gray,1,1,0,1,0,0.15,-0.4536354684451802,,1
7577,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,True,False,True,0,3,17,13,0,0.40809082984924316,0.0,0.9429808557492854,-1.440151647419356,-1.1383977735795847,,,,,-0.06365776062011719,0.049927075017775296,0.5719649791717529,0.003824127000267463,gray,gray,1,1,0,1,0,0.15,-1.440151647419356,,1
7578,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,False,False,1,0,7,0,7,0.0,0.0,0.9672038341854619,-1.895719515003505,-1.5862142880641574,,,,,-0.7769255638122559,0.003151783786585162,1.0610885620117188,0.12525242735801623,gray,gray,1,1,0,1,0,0.15,-1.895719515003505,,1
7579,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,True,False,True,0,0,22,3,14,2.378485679626465,0.0,1.1440077425388702,0.13623050425027916,0.5023129818627179,,,,,1.217484951019287,0.3167191880318962,0.9736642837524414,0.053159226880971744,positive,positive,2,2,0,0,0,2.0,500.1362305042503,,1
7580,val,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,False,True,True,0,1,6,4,11,0.5901517868041992,0.0,1.1560289205557441,-1.6756648974850594,-1.305735642907221,,,,,3.3035597801208496,0.9467129766683536,1.3084230422973633,0.08430070896369557,gray,gray,1,1,0,1,1,0.15,-1.6756648974850594,,1
7581,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,False,True,True,1,1,6,1,6,0.0,0.0,1.1268222102785257,-2.2085715321459105,-1.847988424856782,,,,,0.12616395950317383,0.007464207057788565,0.3179903030395508,0.1505501647869707,gray,gray,1,1,0,1,0,0.15,-2.2085715321459105,,1
7582,val,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,True,False,True,0,0,22,19,6,2.65702486038208,0.0,0.8691406281331786,0.9535092292410501,1.2316342302436674,,,,,-1.072486400604248,0.017381291110498374,0.22728180885314941,0.024591770805272084,positive,positive,2,2,0,0,0,2.0,500.95350922924104,,1
7583,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,False,True,True,0,4,20,1,6,-0.5534257888793945,0.5534257888793945,0.934532453467098,-2.3851093976749067,-2.0860590125654355,,,,,-0.08294534683227539,0.0029780537806942567,0.06522035598754883,0.07844215871111793,negative,negative,0,0,0,0,0,1.5,-2.3851093976749067,,1
7584,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,True,True,0,0,18,2,24,0.8514862060546875,0.0,0.9082739521772825,-0.928730740212786,-0.6380830755160556,,,,,-0.054169654846191406,0.03992328433198436,0.586817741394043,0.0012810513452725658,gray,gray,1,1,0,1,0,0.15,-0.928730740212786,,1
7585,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,True,False,True,0,0,10,4,1,5.335441589355469,0.0,0.7012416562002464,3.961007943202986,4.185405273187065,,,,,3.6344656944274902,0.972299116098638,4.697994232177734,0.07099480846044415,positive,positive,2,2,0,0,1,2.0,3.961007943202986,,1
7586,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,True,False,True,0,0,18,2,17,8.687350273132324,0.0,0.7547091362991364,7.208120365986017,7.44962728960174,,,,,7.361250400543213,0.982578309377705,8.564047813415527,0.24094868117136592,positive,positive,2,2,0,0,1,2.0,7.208120365986017,,1
7587,test,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,True,True,0,7,9,1,20,-1.5060176849365234,1.5060176849365234,1.0081988243387718,-3.4820873806405164,-3.159463756852109,,,,,-5.311081886291504,0.04416452746770602,0.8960609436035156,0.014532818981412454,negative,negative,0,0,0,0,0,1.5,-3.4820873806405164,,1
7588,val,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,False,False,0,6,17,0,3,-1.0693964958190918,1.0693964958190918,0.893239878587249,-2.8201466578501,-2.53430989670218,,,,,-0.8229353427886963,0.08942833068103993,0.5745713710784912,0.016175528690179686,negative,negative,0,0,0,0,0,1.5,-2.8201466578501,,1
7589,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,True,False,True,0,0,17,4,14,2.1837525367736816,0.0,1.342071873020178,-0.4467083343458671,-0.017245334979409943,,,,,1.729304313659668,0.5877566267036132,1.7814369201660156,0.020142653252799292,gray,gray,1,1,0,1,0,0.15,-0.4467083343458671,,1
7590,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,True,True,0,0,20,1,12,0.14920377731323242,0.0,1.4362604628783928,-2.6658667299284176,-2.206263381807332,,,,,0.5567874908447266,0.007180746098389905,2.1992006301879883,0.03462972000951048,gray,gray,1,1,0,1,0,0.15,-2.6658667299284176,,1
7591,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,True,True,True,0,0,3,4,16,2.138026475906372,0.0,1.4084783699735572,-0.6225911292418003,-0.17187805085026175,,,,,1.3337388038635254,0.09747019471338064,1.908843994140625,0.10854347739252823,gray,gray,1,1,0,1,0,0.15,-0.6225911292418003,,1
7592,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,False,False,1,0,20,0,20,0.0,0.0,1.3927699202003283,-2.7298290435926433,-2.2841426691285385,,,,,0.9266486167907715,0.008886835310687789,2.2111563682556152,0.2254534637331993,gray,gray,1,1,0,1,0,0.15,-2.7298290435926433,,1
7593,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,False,False,True,1,1,12,1,12,0.0,0.0,1.0747744769965435,-2.1065579749132253,-1.7626301422743311,,,,,-0.3937497138977051,0.0032588960127279925,0.556333065032959,0.17995813447322728,gray,gray,1,1,0,1,0,0.15,-2.1065579749132253,,1
7594,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,False,True,True,1,3,6,3,6,0.0,0.0,0.8644231807076433,-1.6942694341869808,-1.417654016360535,,,,,0.3389291763305664,0.028998367628184148,0.2527146339416504,0.12865649300490833,gray,gray,1,1,0,1,0,0.15,-1.6942694341869808,,1
7595,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,True,True,0,8,18,9,11,0.06717205047607422,0.0,1.0256871568782562,-1.943174777005308,-1.6149548868042658,,,,,0.23546075820922852,0.5985804452307298,0.21332740783691406,0.06695986223098949,gray,gray,1,1,0,1,0,0.15,-1.943174777005308,,1
7596,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,True,False,0,1,22,0,4,-0.0078125,0.0078125,0.9015651942764674,-1.7748802807818762,-1.4863794186134065,,,,,-0.1419539451599121,0.004587729704286678,0.045169830322265625,0.0002362128063744251,gray,gray,1,1,0,1,0,0.15,-1.7748802807818762,,1
7597,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,False,False,False,1,0,15,0,15,0.0,0.0,0.9452018305636228,-1.8525955879047007,-1.5501310021243413,,,,,-0.012645721435546875,0.0010608116433731814,1.1771326065063477,0.027182081384420798,gray,gray,1,1,0,1,0,0.15,-1.8525955879047007,,1
7598,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,False,False,1,0,3,0,3,0.0,0.0,1.2341492443052144,-2.4189325188382202,-2.0240047606605516,,,,,-2.3039016723632812,0.0030815952189655288,1.8349072933197021,0.21941351884567695,gray,gray,1,1,0,1,0,0.15,-2.4189325188382202,,1
7599,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,True,True,0,0,2,3,10,0.6510819792747498,0.0,1.0795371199749144,-1.4648107758760824,-1.1193588974841098,,,,,-0.7900526523590088,0.002342022410501135,0.40827083587646484,0.025483662007824925,gray,gray,1,1,0,1,0,0.15,-1.4648107758760824,,1
7600,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,second,second,False,True,True,0,0,0,2,2,0.6273362636566162,0.0,1.1147957445713412,-1.5576633957032127,-1.2009287574403833,,,,,0.0684046745300293,0.009172755389824497,0.4946610927581787,0.06975191361991673,gray,gray,1,1,0,1,0,0.15,-1.5576633957032127,,1
7601,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,False,False,True,0,8,19,5,6,-0.8990538120269775,0.8990538120269775,1.0017933017655913,-2.8625686834875363,-2.541994826922547,,,,,0.8177523612976074,0.15110462429494062,0.01719522476196289,0.21741621268873068,negative,negative,0,0,0,0,0,1.5,-2.8625686834875363,,1
7602,train,enriched,predicted_high_regret_from_pool,predicted_high_regret,from_pool,difficult_spots,first,first,False,False,False,0,3,0,0,2,-2.2500462532043457,2.2500462532043457,1.0792844722194266,-4.365443818754422,-4.020072787644205,,,,,-0.12600231170654297,0.0007433861320775303,0.2713346481323242,0.10979412847745262,negative,negative,0,0,0,0,0,1.5,-4.365443818754422,,1
